date,article,label,role,mode,actual,forecast,q10,q90
2024-05-01,Eclipse_glasses,Eclipse glasses,object,timesfm-multivariate,3.0,0.1434439420700073,0.0,9.065656661987305
2024-05-02,Eclipse_glasses,Eclipse glasses,object,timesfm-multivariate,0.0,0.0393404960632324,0.0,8.194585800170898
2024-05-03,Eclipse_glasses,Eclipse glasses,object,timesfm-multivariate,0.0,0.0,0.0,7.318485736846924
2024-05-04,Eclipse_glasses,Eclipse glasses,object,timesfm-multivariate,1.0,0.0,0.0,7.276602268218994
2024-05-05,Eclipse_glasses,Eclipse glasses,object,timesfm-multivariate,0.0,0.0,0.0,6.97066593170166
2024-05-06,Eclipse_glasses,Eclipse glasses,object,timesfm-multivariate,0.0,0.0,0.0,6.854377269744873
2024-05-07,Eclipse_glasses,Eclipse glasses,object,timesfm-multivariate,0.0,0.0,0.0,6.758307456970215
2024-05-08,Eclipse_glasses,Eclipse glasses,object,timesfm-multivariate,0.0,0.0,0.0,6.860939979553223
2024-05-09,Eclipse_glasses,Eclipse glasses,object,timesfm-multivariate,0.0,0.0,0.0,6.566226959228516
2024-05-10,Eclipse_glasses,Eclipse glasses,object,timesfm-multivariate,1.0,0.0,0.0,6.516754150390625
2024-05-11,Eclipse_glasses,Eclipse glasses,object,timesfm-multivariate,1.0,0.0,0.0,6.2727861404418945
2024-05-12,Eclipse_glasses,Eclipse glasses,object,timesfm-multivariate,0.0,0.0,0.0,6.348106861114502
2024-05-13,Eclipse_glasses,Eclipse glasses,object,timesfm-multivariate,1.0,0.0,0.0,6.27189826965332
2024-05-14,Eclipse_glasses,Eclipse glasses,object,timesfm-multivariate,0.0,0.0,0.0,6.33413028717041
2024-05-15,Eclipse_glasses,Eclipse glasses,object,timesfm-multivariate,0.0,0.0,0.0,6.254875659942627
2024-04-16,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,67.0,102.4639129638672,62.641578674316406,147.50160217285156
2024-04-17,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,41.0,89.94818115234375,54.06801986694336,130.3812713623047
2024-04-18,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,41.0,83.7197036743164,45.782958984375,129.7139892578125
2024-04-19,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,44.0,79.66706848144531,44.44354248046875,126.98121643066406
2024-04-20,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,38.0,77.47197723388672,43.125736236572266,124.81803894042967
2024-04-21,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,46.0,71.29190826416016,37.713008880615234,117.21234130859376
2024-04-22,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,43.0,73.26946258544922,38.88990783691406,119.86622619628906
2024-04-23,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,26.0,70.14441680908203,37.51681900024414,116.6333236694336
2024-04-24,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,27.0,69.80194854736328,34.38020706176758,115.0376434326172
2024-04-25,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,25.0,58.12795639038086,26.654693603515625,105.64417266845705
2024-04-26,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,20.0,52.05300521850586,17.28759002685547,100.02140808105467
2024-04-27,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,18.0,50.91507339477539,18.027313232421875,93.02619934082033
2024-04-28,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,14.0,47.12256622314453,18.14291000366211,87.89520263671875
2024-04-29,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,27.0,51.40573501586914,21.101959228515625,86.53656005859375
2024-04-30,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,18.0,48.083213806152344,18.729976654052734,84.16636657714844
2024-05-01,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,19.0,44.64863967895508,14.806838989257812,78.60466003417969
2024-05-02,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,18.0,45.92533874511719,16.599014282226562,78.45638275146484
2024-05-03,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,18.0,36.08196258544922,3.914257049560547,73.17891693115234
2024-05-04,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,12.0,39.01015853881836,9.390178680419922,76.6978988647461
2024-05-05,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,16.0,41.412742614746094,11.800765991210938,79.04698944091797
2024-05-06,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,9.0,44.98981094360352,16.12427520751953,83.8862075805664
2024-05-07,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,9.0,40.17011260986328,9.47866439819336,80.13398742675781
2024-05-08,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,13.0,35.866600036621094,2.83740234375,76.72251892089844
2024-05-09,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,18.0,38.79548645019531,3.3070640563964844,73.85856628417969
2024-05-10,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,11.0,38.70721435546875,0.0,78.10621643066406
2024-05-11,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,20.0,34.617958068847656,0.0,71.75983428955078
2024-05-12,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,15.0,34.51261520385742,0.0,73.93489074707031
2024-05-13,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,22.0,34.85908889770508,0.0,72.73812103271484
2024-05-14,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,13.0,40.66960906982422,0.5125350952148438,76.3702392578125
2024-05-15,Total_solar_eclipse,Total eclipse,idea,timesfm-multivariate,11.0,38.646202087402344,0.0,73.83001708984375
2024-04-16,Saros,Saros,idea,timesfm-multivariate,11.0,10.46921730041504,5.8710737228393555,17.454355239868164
2024-04-17,Saros,Saros,idea,timesfm-multivariate,8.0,9.945045471191406,4.914674282073975,18.201770782470703
2024-04-18,Saros,Saros,idea,timesfm-multivariate,10.0,9.594564437866213,4.349575996398926,18.41679573059082
2024-04-19,Saros,Saros,idea,timesfm-multivariate,3.0,9.250107765197754,4.027345180511475,18.28541374206543
2024-04-20,Saros,Saros,idea,timesfm-multivariate,5.0,8.764747619628906,3.8004961013793945,17.95559310913086
2024-04-21,Saros,Saros,idea,timesfm-multivariate,10.0,8.241291046142578,3.5177059173583984,17.571483612060547
2024-04-22,Saros,Saros,idea,timesfm-multivariate,10.0,7.821862697601318,3.1991934776306152,17.31414031982422
2024-04-23,Saros,Saros,idea,timesfm-multivariate,8.0,7.755602359771728,3.205846786499023,17.519710540771484
2024-04-24,Saros,Saros,idea,timesfm-multivariate,5.0,7.801858901977539,3.2822957038879395,17.902023315429688
2024-04-25,Saros,Saros,idea,timesfm-multivariate,12.0,7.935196876525879,3.364999771118164,18.308574676513672
2024-04-26,Saros,Saros,idea,timesfm-multivariate,5.0,7.955991744995117,3.3779258728027344,18.38527488708496
2024-04-27,Saros,Saros,idea,timesfm-multivariate,9.0,7.662956237792969,3.3274240493774414,18.056316375732425
2024-04-28,Saros,Saros,idea,timesfm-multivariate,7.0,7.313945770263672,3.234877586364746,17.45840835571289
2024-04-29,Saros,Saros,idea,timesfm-multivariate,6.0,7.020569801330566,3.0029282569885254,17.19293212890625
2024-04-30,Saros,Saros,idea,timesfm-multivariate,6.0,6.993831157684326,2.8825621604919434,17.176977157592773
2024-05-01,Saros,Saros,idea,timesfm-multivariate,16.0,7.0828399658203125,3.002971649169922,17.20464515686035
2024-05-02,Saros,Saros,idea,timesfm-multivariate,3.0,7.188536643981934,3.0921168327331543,17.31636619567871
2024-05-03,Saros,Saros,idea,timesfm-multivariate,2.0,7.154602527618408,2.9709396362304688,17.318714141845703
2024-05-04,Saros,Saros,idea,timesfm-multivariate,9.0,6.928252220153809,2.936209201812744,16.94690704345703
2024-05-05,Saros,Saros,idea,timesfm-multivariate,7.0,6.685239791870117,2.8815741539001465,16.443401336669922
2024-05-06,Saros,Saros,idea,timesfm-multivariate,14.0,6.41731595993042,2.5820505619049072,16.096067428588867
2024-05-07,Saros,Saros,idea,timesfm-multivariate,3.0,6.389864921569824,2.5085268020629883,16.142894744873047
2024-05-08,Saros,Saros,idea,timesfm-multivariate,7.0,6.521831512451172,2.671748638153076,16.303115844726562
2024-05-09,Saros,Saros,idea,timesfm-multivariate,4.0,6.664342403411865,2.5720739364624023,16.542924880981445
2024-05-10,Saros,Saros,idea,timesfm-multivariate,4.0,6.673792362213135,2.6286463737487793,16.58344268798828
2024-05-11,Saros,Saros,idea,timesfm-multivariate,7.0,6.55344820022583,2.5632994174957275,16.446704864501953
2024-05-12,Saros,Saros,idea,timesfm-multivariate,3.0,6.335702896118164,2.6527469158172607,15.87353801727295
2024-05-13,Saros,Saros,idea,timesfm-multivariate,4.0,6.077542304992676,2.423203945159912,15.376221656799316
2024-05-14,Saros,Saros,idea,timesfm-multivariate,6.0,6.0533952713012695,2.3992035388946533,15.497846603393556
2024-05-15,Saros,Saros,idea,timesfm-multivariate,10.0,6.249669551849365,2.4552431106567383,15.736169815063477
2024-04-16,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,7145.0,11006.9150390625,6364.326171875,16508.15625
2024-04-17,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,5859.0,9278.5654296875,4459.72998046875,14689.29296875
2024-04-18,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,5251.0,8598.84375,3093.71484375,15225.0849609375
2024-04-19,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,4793.0,8457.671875,3162.72998046875,15482.99609375
2024-04-20,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,5460.0,8129.3115234375,3177.96337890625,15135.583984375
2024-04-21,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,4462.0,7234.2666015625,2727.94384765625,14032.33984375
2024-04-22,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,4968.0,7141.83251953125,2977.279296875,13797.0380859375
2024-04-23,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,4457.0,5857.96533203125,1542.8935546875,12358.3935546875
2024-04-24,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,3829.0,5716.5322265625,1000.77197265625,12203.2900390625
2024-04-25,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,2855.0,4756.7646484375,624.53515625,11401.8505859375
2024-04-26,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,2715.0,4283.46826171875,0.0,10296.810546875
2024-04-27,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,2419.0,4220.072265625,0.0,10030.27734375
2024-04-28,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,2364.0,3382.48974609375,0.0,8657.77734375
2024-04-29,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,2535.0,3617.80810546875,0.0,9083.75
2024-04-30,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,2251.0,3230.353515625,0.0,9152.72265625
2024-05-01,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,2230.0,3089.763671875,0.0,8243.6435546875
2024-05-02,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,2216.0,2156.30859375,0.0,7751.2021484375
2024-05-03,"Solar_eclipse_of_April_8,_2024",2024 eclipse,event,timesfm-univariate,2698.0,1498.02392578125,0.0,6970.4169921875
